,index,smiles,length,inchikey,name,groups,withdrawn_class,source
4741,4741,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,39,IDPUKCWIGUEADI-UHFFFAOYSA-N,uracil mustard,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4742,4742,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,39,OIRDTQYFTABQOQ-UHTZMRCNSA-N,vidarabine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4743,4743,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C,39,BWWVAEOLVKTZFQ-NTZNESFSSA-N,amdinocillin,withdrawn,1,"['WITHDRAWN', 'NCATS']"
4745,4745,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,39,BFCDFTHTSVTWOG-YLJYHZDGSA-N,suloctidil,withdrawn,1,['WITHDRAWN']
4747,4747,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,39,VRYMTAVOXVTQEF-UHFFFAOYSA-N,moxisylyte,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4749,4749,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,39,XEYBRNLFEZDVAW-ARSRFYASSA-N,dinoprostone,withdrawn,1,['WITHDRAWN']
4750,4750,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,39,XWALNWXLMVGSFR-HLXURNFRSA-N,methandrostenolone,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4751,4751,CN(C)CC(OC1=CC=CC=C1)OC2=CC=CC=C2,39,QNMGHBMGNRQPNL-UHFFFAOYSA-N,medifoxamine,withdrawn,1,['WITHDRAWN']
4752,4752,C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl,39,APBSKHYXXKHJFK-UHFFFAOYSA-N,fenclozic acid,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4754,4754,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,39,JNMRHUJNCSQMMB-UHFFFAOYSA-N,sulfathiazole,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4757,4757,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,39,GITPCGSPKUQZTE-UHFFFAOYSA-N,propoxycaine hydrochloride,withdrawn,1,['ChEMBL']
4758,4758,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],39,GMUQJDAYXZXBOT-UHFFFAOYSA-M,aminosalicylate sodium,withdrawn,1,['ChEMBL']
4759,4759,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,39,KNZADIMHVBBPOA-UHFFFAOYSA-N,dyclonine hydrochloride,withdrawn,1,['ChEMBL']
4760,4760,c1ccc(cc1)C[C@@]([H])(C(=O)[O-])N.[Na+],39,COLNVLDHVKWLRT-QMMMGPOBSA-M,phenylalanine sodium,US Previously Marketed,1,['NCATS']
4761,4761,CCN(CCCc1ccccc1)CCCc2ccccc2,39,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,alverine,US Previously Marketed,1,['NCATS']
4762,4762,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,39,YXUPZGKORWTXID-UHFFFAOYSA-N,domiphen,US Previously Marketed,1,['NCATS']
4763,4763,CCC(CN(C)C)(CN(C)C)OC(=O)c1ccccc1,39,VEXNFKCQMGMBBJ-UHFFFAOYSA-N,amydricaine,US Previously Marketed,1,['NCATS']
4764,4764,c1c(c(=O)c(cn1CC(=O)O)I)I.C(CO)NCCO,39,PVBALTLWZVEAIO-UHFFFAOYSA-N,iodopyracet,US Previously Marketed,1,['NCATS']
4765,4765,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Fe+3],39,PVFSDGKDKFSOTB-UHFFFAOYSA-K,ferric acetate,US Previously Marketed,1,['NCATS']
4766,4766,CCOC(=O)c1ccc(cc1)N(CC(C)O)CC(C)O,39,CBZHHQOZZQEZNJ-UHFFFAOYSA-N,roxadimate,US Previously Marketed,1,['NCATS']
4767,4767,C([C@@]([H])(C(=O)O)N)SSC[C@@]([H])(C(=O)O)N.Cl.Cl,39,HHGZUQPEIHGQST-RGVONZFCSA-N,cystine dihydrochloride,US Previously Marketed,1,['NCATS']
4768,4768,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],39,NEUSVAOJNUQRTM-UHFFFAOYSA-N,cetylpyridinium chloride anhydrous,US Previously Marketed,1,['NCATS']
4769,4769,c1cc(cc(c1CN(CCO)C(=O)C(Cl)Cl)Cl)Cl,39,STLZCUYBVPNYED-UHFFFAOYSA-N,chlorbetamide,US Previously Marketed,1,['NCATS']
4770,4770,C(=O)[C@@]([H])([C@]1([H])[C@@]([H])([C@@]([H])(C(=O)O1)O)O)O,39,UYUXSRADSPPKRZ-SKNVOMKLSA-N,glucurolactone,US Previously Marketed,1,['NCATS']
4771,4771,COc1ccccc1OC(=O)Oc2ccccc2OC,39,ORUJFMPWKPVXLZ-UHFFFAOYSA-N,guaiacol carbonate,US Previously Marketed,1,['NCATS']
4772,4772,CCC1(c2ccccc2)C(=NC(=O)N(C)C1=O)O,39,ALARQZQTBTVLJV-UHFFFAOYSA-N,mephobarbital,US Previously Marketed,1,['NCATS']
4773,4773,CCCCc1cc2ccccc2c(n1)OCCN(C)C,39,XNMYNYSCEJBRPZ-UHFFFAOYSA-N,dimethisoquin,US Previously Marketed,1,['NCATS']
4774,4774,[Ce+3].[I-].[I-].[I-].O.O.O.O.O.O.O.O.O,39,XLYOFNOQVPJJNP-UHFFFAOYSA-N,cerous iodide nonahydrate,US Previously Marketed,1,['NCATS']
4775,4775,CC(CN=C(N=C(CCC(=O)O)[O-])O)OC.[HgH+].O,39,MTSRGCXZOBKYLZ-UHFFFAOYSA-M,methoxyhydroxymercuripropylsuccinylurea,US Previously Marketed,1,['NCATS']
4776,4776,[S-2].[S-2].[S-2].[S-2].[S-2].[Sb].[Sb],39,RTXHBGXVTXVXMB-UHFFFAOYSA-N,antimony pentasulfide,US Previously Marketed,1,['NCATS']
4809,4809,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,39,BFUUJUGQJUTPAF-UHFFFAOYSA-N,proparacaine hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4810,4810,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,39,GDWDBGSWGNEMGJ-UHFFFAOYSA-N,articaine hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4811,4811,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,39,SARMGXPVOFNNNG-UHFFFAOYSA-N,chloroguanide hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4812,4812,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],39,PODWXQQNRWNDGD-UHFFFAOYSA-L,sodium thiosulfate,approved,0,['ChEMBL']
4813,4813,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,39,WSTCENNATOVXKQ-UHFFFAOYSA-N,bupropion hydrobromide,approved,0,['ChEMBL']
4814,4814,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,39,DJDFFEBSKJCGHC-UHFFFAOYSA-N,naphazoline hydrochloride,approved,0,['ChEMBL']
4815,4815,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,39,TVWRQCIPWUCNMI-UHFFFAOYSA-N,anagrelide hydrochloride,approved,0,['ChEMBL']
4816,4816,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,39,SIEYLFHKZGLBNX-UHFFFAOYSA-N,bupivacaine hydrochloride,approved,0,['ChEMBL']
4817,4817,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl,39,SWZTYAVBMYWFGS-UHFFFAOYSA-N,fingolimod hydrochloride,approved,0,['ChEMBL']
4818,4818,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,39,HEYVINCGKDONRU-UHFFFAOYSA-N,bupropion hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4819,4819,C[C@]([H])([C@]([H])(c1ccccc1)O)N(C)C.Cl,39,FMCGSUUBYTWNDP-MWLCHTKSSA-N,"methylephedrine hydrochloride, (+)-",Possibly Marketed Outside US,0,['NCATS']
4820,4820,C(=O)[C@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO)O)O)O)O,39,GZCGUPFRVQAUEE-KVTDHHQDSA-N,"mannose, d-",Possibly Marketed Outside US,0,['NCATS']
4821,4821,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,39,WNBGYVXHFTYOBY-UHFFFAOYSA-N,myristalkonium ion,Possibly Marketed Outside US,0,['NCATS']
4822,4822,CCOC(=O)c1ccc(cc1)NC(=O)CN2CCCCC2,39,QLGIFPJNYPWBMQ-UHFFFAOYSA-N,ethyl piperidinoacetylaminobenzoate,Possibly Marketed Outside US,0,['NCATS']
4823,4823,c1ccc(cc1)N2CCN(CC2)C[C@@]([H])(CO)O.Cl,39,PTVWPYVOOKLBCG-ZDUSSCGKSA-N,"dropropizine hydrochloride, (s)-",Possibly Marketed Outside US,0,['NCATS']
4824,4824,c1ccc(cc1)COC(=O)C(c2ccccc2)O,39,JFKWZVQEMSKSBU-UHFFFAOYSA-N,benzyl mandelate,Possibly Marketed Outside US,0,['NCATS']
4825,4825,CCN(CC)CCOC(=O)c1ccccc1OC(=O)C.Cl,39,BILQGNUILZKMKV-UHFFFAOYSA-N,edan hydrochloride,US Approved OTC,0,['NCATS']
4826,4826,Cc1ncc(n1CC[O-])N(=O)=O.[Na+],39,AIWSGCWRQFBCKT-UHFFFAOYSA-N,metronidazole sodium,US Approved Rx,0,['NCATS']
4827,4827,CCCCNCC(c1ccc(cc1)O)O.OS(=O)(=O)O,39,LHQHLXHNHWARAM-UHFFFAOYSA-N,bamethan monosulfate,Possibly Marketed Outside US,0,['NCATS']
4828,4828,c1cc2[C@]3([H])C[C@@]([H])(CNC3)Cn2c(=O)c1.Cl,39,ANJTVLIZGCUXLD-DTWKUNHWSA-N,cytisinicline hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4829,4829,c1ccc(cc1)CCN2CCC3(CC2)CN=C(O)O3.Cl,39,FIKFLLIUPUVONI-UHFFFAOYSA-N,fenspiride hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4830,4830,C1CC(=N[C@]1([H])C(=O)N2CSC[C@@]2([H])C(=O)O)O,39,UUTKICFRNVKFRG-WDSKDSINSA-N,pidotimod,Possibly Marketed Outside US,0,['NCATS']
4831,4831,CC1CCN(CCCC(=O)c2ccc(cc2)F)CC1.Cl,39,DKMFBWQBDIGMHM-UHFFFAOYSA-N,melperone hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4832,4832,C=C(C)CNc1ccc(cc1)[C@@]([H])(C)C(=O)O,39,FPHLBGOJWPEVME-SNVBAGLBSA-N,"alminoprofen, (r)-",Possibly Marketed Outside US,0,['NCATS']
4833,4833,C(C(CO)OP(=O)([O-])[O-])O.[K+].[K+].O.O.O,39,DHCLVCXQIBBOPH-UHFFFAOYSA-L,potassium glyceryl 2-phosphate trihydrate,Possibly Marketed Outside US,0,['NCATS']
4834,4834,CCc1ccc(cc1)C(=O)C(C)CN2CCCCC2.Cl,39,GTAXGNCCEYZRII-UHFFFAOYSA-N,eperisone hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4835,4835,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)O)O.[Mg+2],39,DIXGJWCZQHXZNR-UHFFFAOYSA-L,magnesium citrate dibasic,US Approved OTC,0,['NCATS']
4836,4836,CC(=CC(=NNc1c2ccccc2cnn1)C)C,39,DQGFCLJXYFXXIJ-UHFFFAOYSA-N,budralazine,Possibly Marketed Outside US,0,['NCATS']
4837,4837,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.[Na+].O,39,DUYCFMAOEDAKDN-UHFFFAOYSA-M,alendronate sodium monohydrate,US Approved Rx,0,['NCATS']
4838,4838,CC(C)NCC(COc1ccc(cc1)CC(=N)O)O.Cl,39,FFDDLJYKJQGSPW-UHFFFAOYSA-N,atenolol hydrochloride,US Approved Rx,0,['NCATS']
4839,4839,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)O)O.[Fe+2],39,APVZWAOKZPNDNR-UHFFFAOYSA-L,ferrous citrate,US Approved Rx,0,['NCATS']
4840,4840,CCCCCCCCCCCC(=N[C@@]([H])(CCC(=O)O)C(=O)O)O,39,AVBJHQDHVYGQLS-AWEZNQCLSA-N,lauroyl glutamic acid,Possibly Marketed Outside US,0,['NCATS']
4841,4841,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,38,OZYUPQUCAUTOBP-QXAKKESOSA-N,levallorphan,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4842,4842,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,38,PXGPLTODNUVGFL-YNNPMVKQSA-N,dinoprost,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4845,4845,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,38,PIDSZXPFGCURGN-UHFFFAOYSA-N,pirprofen,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4846,4846,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],38,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,furazolidone,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4848,4848,CC(=NO)C1=CC=C(C=C1)OCC(=O)N2CCCCC2,38,XUDSQIDNHJMBBW-FOWTUZBSSA-N,pifoxime,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4850,4850,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,38,VWFCHDSQECPREK-LURJTMIESA-N,cidofovir,withdrawn,1,['WITHDRAWN']
4851,4851,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,38,YJYPHIXNFHFHND-UHFFFAOYSA-N,agomelatine,withdrawn,1,['WITHDRAWN']
4852,4852,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,38,JGPMMRGNQUBGND-UHFFFAOYSA-N,idebenone,withdrawn,1,['WITHDRAWN']
4853,4853,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,38,MWRACNBZNVAJHE-UHFFFAOYSA-N,pyrovalerone hydrochloride,withdrawn,1,['ChEMBL']
4854,4854,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.Cl,38,MUFDLGGSOCHQOC-UHFFFAOYSA-N,isoetharine hydrochloride,withdrawn,1,['ChEMBL']
4855,4855,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],38,BNHGKKNINBGEQL-UHFFFAOYSA-M,amobarbital sodium,withdrawn,1,['ChEMBL']
4856,4856,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,38,QVNNONOFASOXQV-UHFFFAOYSA-N,fospropofol,withdrawn,1,['ChEMBL']
4858,4858,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,38,MBBZMMPHUWSWHV-BDVNFPICSA-N,meglumine,withdrawn,1,"['ChEMBL', 'NCATS']"
4860,4860,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],38,AWLILQARPMWUHA-UHFFFAOYSA-M,thiopental sodium,withdrawn,1,"['ChEMBL', 'NCATS']"
4861,4861,CC(=Nc1ccc(cc1)C(=O)O)O.CN(C)CCO,38,QCXJEYYXVJIFCE-UHFFFAOYSA-N,deanol acetamidobenzoate,US Previously Marketed,1,['NCATS']
4863,4863,c1cc(N(=O)=O)oc1/C(/[H])=N/NC(=N)N,38,ZGJOBTCQXNGPBN-UHFFFAOYSA-N,furaguanidine,Withdrawn,1,['NCATS']
4864,4864,[Ce+3].[Cl-].[Cl-].[Cl-].O.O.O.O.O.O.O,38,KPZSTOVTJYRDIO-UHFFFAOYSA-K,cerous chloride heptahydrate,US Previously Marketed,1,['NCATS']
4865,4865,C[N+](C)(C)CCCCCC[N+](C)(C)C.[I-].[I-],38,LZYYNZUWBANDMX-UHFFFAOYSA-L,hexamethonium iodide,US Previously Marketed,1,['NCATS']
4866,4866,CN1CCc2cc3c(c(c2C1O)OC)OCO3.Cl,38,PAPMYQLKLNRZIR-UHFFFAOYSA-N,cotarnine hydrochloride,US Previously Marketed,1,['NCATS']
4867,4867,CCN(CC)CCOC(=O)C1(CCCC1)c2ccccc2,38,OFAIGZWCDGNZGT-UHFFFAOYSA-N,caramiphen,US Previously Marketed,1,['NCATS']
4868,4868,c1ccccc1.[HgH+].N(=O)(=O)[O-],38,GWUXWSIWUSQLDP-UHFFFAOYSA-N,phenylmercuric nitrate,US Previously Marketed,1,['NCATS']
4869,4869,CC(Cc1ccccc1)N(C)Cc2ccccc2,38,YXKTVDFXDRQTKV-UHFFFAOYSA-N,"benzphetamine, (+/-)-",US Previously Marketed,1,['NCATS']
4899,4899,CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,38,XNCDYJFPRPDERF-UHFFFAOYSA-N,milnacipran hydrochloride,approved,0,['ChEMBL']
4900,4900,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,38,PPKXEPBICJTCRU-UHFFFAOYSA-N,tramadol hydrochloride,approved,0,['ChEMBL']
4901,4901,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,38,DYOBNLAYPQSBLB-UHFFFAOYSA-N,amphetamine aspartate,approved,0,['ChEMBL']
4902,4902,Cl.Clc1ccccc1CN1CCc2sccc2C1,38,MTKNGOHFNXIVOS-UHFFFAOYSA-N,ticlopidine hydrochloride,approved,0,['ChEMBL']
4903,4903,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO,38,QZJIMDIBFFHQDW-LMLSDSMGSA-N,fosfomycin tromethamine,approved,0,['ChEMBL']
4904,4904,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,38,MGCQZNBCJBRZDT-UHFFFAOYSA-N,midodrine hydrochloride,approved,0,"['ChEMBL', 'NCATS']"
4905,4905,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,38,WCNLCIJMFAJCPX-UHFFFAOYSA-N,meperidine hydrochloride,approved,0,['ChEMBL']
4906,4906,CCN(CC)CCN=C(c1cc(c(cc1OC)N)Br)O,38,GIYAQDDTCWHPPL-UHFFFAOYSA-N,bromopride,Possibly Marketed Outside US,0,['NCATS']
4907,4907,Cc1ccc(cc1)C(=O)C(C)CN2CCCCC2.Cl,38,FSKFPVLPFLJRQB-UHFFFAOYSA-N,tolperisone hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4908,4908,COc1cc(cc(c1OC)OC)C(=NC2CCCNC2)O,38,YSIITVVESCNIPR-UHFFFAOYSA-N,troxipide,Possibly Marketed Outside US,0,['NCATS']
4909,4909,CCCCN(CCCC)C(c1ccc(cc1)OC)C(=N)O,38,WUSAVCGXMSWMQM-UHFFFAOYSA-N,ambucetamide,Possibly Marketed Outside US,0,['NCATS']
4910,4910,C[C@]([H])(C1=NCCN1)Oc2c(cccc2Cl)Cl,38,KSMAGQUYOIHWFS-SSDOTTSWSA-N,levlofexidine,Possibly Marketed Outside US,0,['NCATS']
4911,4911,C(C[C@@]([H])(C(=O)O)N)CNC(=N)N.C1C(C(=O)O)NCS1,38,DZLNHFMRPBPULJ-UHFFFAOYSA-N,timonacic arginine,Possibly Marketed Outside US,0,['NCATS']
4912,4912,Cc1cccc(C)c1N=C([C@]2([H])CCCCN2C)O,38,INWLQCZOYSRPNW-ZDUSSCGKSA-N,dexivacaine,US Approved Rx,0,['NCATS']
4913,4913,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,38,LMNZTLDVJIUSHT-UHFFFAOYSA-N,phosmet,Possibly Marketed Outside US,0,['NCATS']
4914,4914,C(CCCNC(=N)N)CCC(=NC(C(=NCCCCNCCCN)O)O)O,38,IDINUJSAMVOPCM-UHFFFAOYSA-N,gusperimus,Possibly Marketed Outside US,0,['NCATS']
4915,4915,c1(C(=O)[O-])nc([nH]c(=O)n1)O.[K+],38,IAPCTXZQXAVYNG-UHFFFAOYSA-M,oteracil potassium,Possibly Marketed Outside US,0,['NCATS']
4916,4916,c1cc(ccc1Cl)N2CC(=NC2=O)N3CCOCC3,38,IQHYCZKIFIHTAI-UHFFFAOYSA-N,imepitoin,Possibly Marketed Outside US,0,['NCATS']
4917,4917,CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)O,38,UACOQEQOBAQRDQ-UHFFFAOYSA-N,etebenecid,Possibly Marketed Outside US,0,['NCATS']
4918,4918,CCOC(=NNc1c2ccccc2cnn1)O.Cl,38,OMCOKCNIYWULQH-UHFFFAOYSA-N,todralazine hydrochloride anhydrous,Possibly Marketed Outside US,0,['NCATS']
4919,4919,C(CCCCC(=O)[O-])CCCC(=O)[O-].[Na+].[Na+],38,CXMXRPHRNRROMY-UHFFFAOYSA-L,disodium sebacate,Possibly Marketed Outside US,0,['NCATS']
4920,4920,[Ni+2].O=S(=O)([O-])[O-].O.O.O.O.O.O.O,38,OGKAGKFVPCOHQW-UHFFFAOYSA-L,nickel sulfate heptahydrate,US Approved Rx,0,['NCATS']
4921,4921,Cn1cnc2c1c(=O)n(C)c(=O)n2C.O,38,LCHGOKZNRDAXEK-UHFFFAOYSA-N,caffeine monohydrate,US Approved OTC,0,['NCATS']
4922,4922,CCN(CC)CCN=C(COc1ccc(cc1)Cl)O.Cl,38,FIWBEGJXLDEFDE-UHFFFAOYSA-N,clofexamide hydrochloride,Possibly Marketed Outside US,0,['NCATS']
4923,4923,C=C(C)CNc1ccc(cc1)[C@]([H])(C)C(=O)O,38,FPHLBGOJWPEVME-JTQLQIEISA-N,"alminoprofen, (s)-",Possibly Marketed Outside US,0,['NCATS']
4924,4924,COP(=S)(OC)Oc1ccc(cc1)S(=O)(=O)N,38,BSBSDQUZDZXGFN-UHFFFAOYSA-N,cythioate,Possibly Marketed Outside US,0,['NCATS']
4925,4925,C(=O)[C@@]([H])([C@]([H])([C@@]([H])([C@@]([H])(CO)O)O)O)F,38,AOYNUTHNTBLRMT-SLPGGIOYSA-N,fludeoxyglucose f-18,US Approved Rx,0,['NCATS']
4926,4926,C1CCN(CC1)C(=O)CCCCc2ccc3c(c2)OCO3,38,APZYKUZPJCQGPP-UHFFFAOYSA-N,tetrahydropiperine,Possibly Marketed Outside US,0,['NCATS']
4927,4927,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O,37,SWRUZBWLEWHWRI-UHFFFAOYSA-N,cycrimine,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4928,4928,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,37,WYDUSKDSKCASEF-UHFFFAOYSA-N,procyclidine,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4929,4929,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,37,QPFYXYFORQJZEC-UHFFFAOYSA-N,phenazopyridine,withdrawn,1,['WITHDRAWN']
4930,4930,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,37,CMHHMUWAYWTMGS-UHFFFAOYSA-N,benoxinate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4931,4931,CCCN(CC)C(CC)C(=O)NC1=C(C=CC=C1C)C,37,VTUSIVBDOCDNHS-UHFFFAOYSA-N,etidocaine,withdrawn,1,"['WITHDRAWN', 'ChEMBL', 'NCATS']"
4933,4933,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,37,MWLSOWXNZPKENC-SSDOTTSWSA-N,zileuton,withdrawn,1,['WITHDRAWN']
4935,4935,CCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+],37,SLZHLQUFNFXTHB-UHFFFAOYSA-M,thiobutabarbitone,withdrawn,1,['WITHDRAWN']
4936,4936,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,37,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,isocarboxazid,withdrawn,1,['WITHDRAWN']
4937,4937,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2,37,IDCHQQSVJAAUQQ-UHFFFAOYSA-N,oxolamine citrate,withdrawn,1,['WITHDRAWN']
4938,4938,CCOC(=O)CCCCCCCCC(C)C1=CC=C(C=C1)I,37,LAYLQVBQIBQVLL-UHFFFAOYSA-N,iophendylate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4940,4940,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,37,WFLSCFISQHLEED-UHFFFAOYSA-N,isoaminile,withdrawn,1,['WITHDRAWN']
4941,4941,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,37,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,testosterone,withdrawn,1,['WITHDRAWN']
4942,4942,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,37,XSVMFMHYUFZWBK-NSHDSACASA-N,rivastigmine,withdrawn,1,['WITHDRAWN']
4944,4944,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,37,NJCBUSHGCBERSK-UHFFFAOYSA-N,perflenapent,Possibly Marketed Outside US,0,['NCATS']
4945,4945,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,37,OFCJKOOVFDGTLY-UHFFFAOYSA-N,amphetamine adipate,withdrawn,1,['ChEMBL']
4946,4946,Cl.Nc1c2c(nc3ccccc13)CCCC2,37,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,tacrine hydrochloride,withdrawn,1,['ChEMBL']
4947,4947,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,37,MTFCPNHRBINLRQ-UHFFFAOYSA-N,hexylcaine hydrochloride,withdrawn,1,['ChEMBL']
4948,4948,COc1ccc(cc1)/C(/[H])=C(\[H])/C(=O)O.C(CO)NCCO,37,AFDXODALSZRGIH-UHFFFAOYSA-N,diolamine methoxycinnamate,US Previously Marketed,1,['NCATS']
4949,4949,c1ccc(cc1)-c2cccc(c2O)C(=O)O,37,ZJWUEJOPKFYFQD-UHFFFAOYSA-N,3-phenylsalicylic acid,US Previously Marketed,1,['NCATS']
4950,4950,C([C@@]1([H])[C@@]([H])([C@]([H])([C@@](CO)(O)O1)O)O)O,37,RFSUNEUAIZKAJO-AZGQCCRYSA-N,.beta.-l-fructofuranose,US Previously Marketed,1,['NCATS']
4951,4951,C[C@@]([H])([C@@]([H])(c1cccc(c1)O)O)N.Cl,37,PPRPRPMMKPXRKK-YDYUUSCQSA-N,metaraminol hydrochloride,US Previously Marketed,1,['NCATS']
4952,4952,CN(C)CCN(Cc1ccsc1)c2ccccn2,37,RCGYDFVCAAKKNG-UHFFFAOYSA-N,thenyldiamine,US Previously Marketed,1,['NCATS']
4953,4953,c1cc(ccc1N)S(=O)(=O)[NH-].[Na+],37,CGRKCGWEOIQFRD-UHFFFAOYSA-N,sulfanilamide sodium,US Previously Marketed,1,['NCATS']
4954,4954,c1ccc(cc1)C(CNc2ccccn2)O.Cl,37,HYYDHUILGLWOOP-UHFFFAOYSA-N,phenyramidol hydrochloride,US Previously Marketed,1,['NCATS']
4955,4955,C/C(=C(/[H])\CNc1c2-c(ncn2)[nH]cn1)/CO,37,UZKQTCBAMSWPJD-UHFFFAOYSA-N,zeatin,Discontinued,1,['NCATS']
4956,4956,CCN(CC)CCOC(=O)c1ccc(cc1)OCC.Cl,37,OWWVHQUOYSPNNE-UHFFFAOYSA-N,parethoxycaine hydrochloride,US Previously Marketed,1,['NCATS']
