,index,smiles,length,inchikey,name,groups,withdrawn_class,source
4694,4694,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,40,ONJQDTZCDSESIW-UHFFFAOYSA-N,polidocanol,approved,0,"['DrugBank', 'ChEMBL']"
4696,4696,OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1,40,XEFQLINVKFYRCS-UHFFFAOYSA-N,triclosan,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4698,4698,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,40,VMHWZDULLBLUMS-UHFFFAOYSA-N,idebenone,approved; investigational,0,['DrugBank']
4700,4700,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,40,YKPUWZUDDOIDPM-VURMDHGXSA-N,zucapsaicin,approved; investigational,0,['DrugBank']
4701,4701,[99Tc+4].[O-]P([O-])(=O)OP([O-])([O-])=O,40,OOGKGVXDDGJCPO-NLQOEHMXSA-J,technetium tc-99m pyrophosphate,approved,0,['DrugBank']
4704,4704,[Cl-].CCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,40,OSCJJMKLQGAGML-UHFFFAOYSA-N,undecoylium chloride iodine complex,approved,0,['DrugBank']
4705,4705,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1C2,40,NUZWLKWWNNJHPT-UHFFFAOYSA-N,anthralin,approved,0,['DrugBank']
4706,4706,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,40,HYHMLYSLQUKXKP-UHFFFAOYSA-N,bempedoic acid,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4707,4707,OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O,40,WYMDDFRYORANCC-UHFFFAOYSA-N,diaminopropanol tetraacetic acid,approved; investigational,0,['DrugBank']
4708,4708,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,40,SKTFQHRVFFOHTQ-UHFFFAOYSA-N,bromotheophylline,approved,0,['DrugBank']
4709,4709,[Zn++].CCN(CC)C([S-])=S.CCN(CC)C([S-])=S,40,RKQOSDAEEGPRER-UHFFFAOYSA-L,ditiocarb zinc,approved,0,['DrugBank']
4711,4711,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,40,MCSPBPXATWBACD-GAYQJXMFSA-N,guanabenz acetate,approved,0,['ChEMBL']
4712,4712,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],40,PPASLZSBLFJQEF-RXSVEWSESA-M,sodium ascorbate,approved,0,['ChEMBL']
4714,4714,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,40,RNAICSBVACLLGM-GNAZCLTHSA-N,pilocarpine hydrochloride,approved,0,['ChEMBL']
4715,4715,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],40,MSRILKIQRXUYCT-UHFFFAOYSA-M,divalproex sodium,approved,0,['ChEMBL']
4741,4741,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,39,IDPUKCWIGUEADI-UHFFFAOYSA-N,uracil mustard,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4742,4742,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,39,OIRDTQYFTABQOQ-UHTZMRCNSA-N,vidarabine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4744,4744,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,39,OSVMTWJCGUFAOD-KZQROQTASA-N,formestane,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
4745,4745,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,39,BFCDFTHTSVTWOG-YLJYHZDGSA-N,suloctidil,withdrawn,1,['WITHDRAWN']
4746,4746,CC(C1=CC(=C(C=C1)Cl)Cl)N2C(=O)CC(=N2)N,39,RLWRMIYXDPXIEX-UHFFFAOYSA-N,muzolimine,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
4747,4747,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,39,VRYMTAVOXVTQEF-UHFFFAOYSA-N,moxisylyte,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4751,4751,CN(C)CC(OC1=CC=CC=C1)OC2=CC=CC=C2,39,QNMGHBMGNRQPNL-UHFFFAOYSA-N,medifoxamine,withdrawn,1,['WITHDRAWN']
4752,4752,C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl,39,APBSKHYXXKHJFK-UHFFFAOYSA-N,fenclozic acid,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4753,4753,CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC,39,JWXDRFUZDKKGDV-VAWYXSNFSA-N,tegaserod,withdrawn,1,['WITHDRAWN']
4755,4755,CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,39,BEWNZPMDJIGBED-UHFFFAOYSA-N,benmoxin,withdrawn,1,['DrugBank']
4757,4757,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,39,GITPCGSPKUQZTE-UHFFFAOYSA-N,propoxycaine hydrochloride,withdrawn,1,['ChEMBL']
4758,4758,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],39,GMUQJDAYXZXBOT-UHFFFAOYSA-M,aminosalicylate sodium,withdrawn,1,['ChEMBL']
4759,4759,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,39,KNZADIMHVBBPOA-UHFFFAOYSA-N,dyclonine hydrochloride,withdrawn,1,['ChEMBL']
4781,4781,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,39,NFBAXHOPROOJAW-UHFFFAOYSA-N,phenindione,approved; investigational,0,['DrugBank']
4786,4786,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,39,UFLGIAIHIAPJJC-UHFFFAOYSA-N,tripelennamine,approved; vet_approved,0,['DrugBank']
4787,4787,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,39,ALARQZQTBTVLJV-UHFFFAOYSA-N,methylphenobarbital,approved,0,['DrugBank']
4791,4791,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,39,STJMRWALKKWQGH-UHFFFAOYSA-N,clenbuterol,approved; investigational; vet_approved,0,['DrugBank']
4792,4792,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,39,QPFYXYFORQJZEC-FOCLMDBBSA-N,phenazopyridine,approved,0,['DrugBank']
4793,4793,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,39,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,alverine,approved; investigational,0,['DrugBank']
4794,4794,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,39,JNMRHUJNCSQMMB-UHFFFAOYSA-N,sulfathiazole,approved; vet_approved,0,['DrugBank']
4798,4798,[Na+].[Na+].[O-]C(=O)CC(S[Au])C([O-])=O,39,VXIHRIQNJCRFQX-UHFFFAOYSA-K,sodium aurothiomalate,approved; investigational,0,['DrugBank']
4799,4799,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,39,YBGZDTIWKVFICR-JLHYYAGUSA-N,octinoxate,approved; investigational,0,['DrugBank']
4800,4800,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,39,SOXAGEOHPCXXIO-UHFFFAOYSA-N,meradimate,approved,0,['DrugBank']
4803,4803,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,39,YXUPZGKORWTXID-UHFFFAOYSA-N,domiphen,approved; experimental,0,['DrugBank']
4804,4804,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,39,GZCGUPFRVQAUEE-KCDKBNATSA-N,galactose,approved; investigational,0,['DrugBank']
4805,4805,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,39,RGPDEAGGEXEMMM-UHFFFAOYSA-N,nefopam,approved; investigational,0,['DrugBank']
4808,4808,[Al+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,39,WCOATMADISNSBV-UHFFFAOYSA-K,aluminum acetate,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4812,4812,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],39,PODWXQQNRWNDGD-UHFFFAOYSA-L,sodium thiosulfate,approved,0,['ChEMBL']
4813,4813,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,39,WSTCENNATOVXKQ-UHFFFAOYSA-N,bupropion hydrobromide,approved,0,['ChEMBL']
4814,4814,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,39,DJDFFEBSKJCGHC-UHFFFAOYSA-N,naphazoline hydrochloride,approved,0,['ChEMBL']
4815,4815,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,39,TVWRQCIPWUCNMI-UHFFFAOYSA-N,anagrelide hydrochloride,approved,0,['ChEMBL']
4816,4816,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,39,SIEYLFHKZGLBNX-UHFFFAOYSA-N,bupivacaine hydrochloride,approved,0,['ChEMBL']
4817,4817,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl,39,SWZTYAVBMYWFGS-UHFFFAOYSA-N,fingolimod hydrochloride,approved,0,['ChEMBL']
4844,4844,C[N+](C)(C)CC(=O)[O-].C(C(Cl)(Cl)Cl)(O)O,38,ONAOIDNSINNZOA-UHFFFAOYSA-N,chloral betaine,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
4845,4845,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O,38,PIDSZXPFGCURGN-UHFFFAOYSA-N,pirprofen,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4846,4846,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],38,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,furazolidone,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4847,4847,C1CNCCC1CCC2=CNC3=CC=CC=C32,38,SADQVAVFGNTEOD-UHFFFAOYSA-N,indalpine,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
4848,4848,CC(=NO)C1=CC=C(C=C1)OCC(=O)N2CCCCC2,38,XUDSQIDNHJMBBW-FOWTUZBSSA-N,pifoxime,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4849,4849,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,38,AOCCBINRVIKJHY-UHFFFAOYSA-N,carmofur,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
4851,4851,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,38,YJYPHIXNFHFHND-UHFFFAOYSA-N,agomelatine,withdrawn,1,['WITHDRAWN']
4853,4853,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,38,MWRACNBZNVAJHE-UHFFFAOYSA-N,pyrovalerone hydrochloride,withdrawn,1,['ChEMBL']
4854,4854,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.Cl,38,MUFDLGGSOCHQOC-UHFFFAOYSA-N,isoetharine hydrochloride,withdrawn,1,['ChEMBL']
4855,4855,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],38,BNHGKKNINBGEQL-UHFFFAOYSA-M,amobarbital sodium,withdrawn,1,['ChEMBL']
4856,4856,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,38,QVNNONOFASOXQV-UHFFFAOYSA-N,fospropofol,withdrawn,1,['ChEMBL']
4873,4873,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,38,IAIWVQXQOWNYOU-FPYGCLRLSA-N,nitrofural,approved; investigational; vet_approved,0,['DrugBank']
4879,4879,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,38,FBPFZTCFMRRESA-KVTDHHQDSA-N,mannitol,approved; investigational,0,['DrugBank']
4880,4880,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO,38,HZZVJAQRINQKSD-PBFISZAISA-N,clavulanic acid,approved; vet_approved,0,"['DrugBank', 'ChEMBL']"
4881,4881,NC1=NC(=O)C2=C(N1)N(COCCO)C=N2,38,MKUXAQIIEYXACX-UHFFFAOYSA-N,acyclovir,approved,0,"['DrugBank', 'ChEMBL']"
4884,4884,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,38,TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4885,4885,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,38,MSWZFWKMSRAUBD-IVMDWMLBSA-N,glucosamine,approved; investigational,0,['DrugBank']
4891,4891,CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C,38,IVVNZDGDKPTYHK-UHFFFAOYSA-N,pinacidil,approved,0,['DrugBank']
4892,4892,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1,38,IBLNKMRFIPWSOY-FNORWQNLSA-N,stiripentol,approved,0,"['DrugBank', 'ChEMBL']"
4893,4893,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,38,WWYNJERNGUHSAO-UHFFFAOYSA-N,norgestrel,approved,0,['DrugBank']
4894,4894,CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1,38,WSSJONWNBBTCMG-UHFFFAOYSA-N,homosalate,approved; investigational,0,['DrugBank']
4895,4895,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,38,MGNFYQILYYYUBS-UHFFFAOYSA-N,fenpropidin,approved; experimental,0,['DrugBank']
4896,4896,[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O,38,UAJTZZNRJCKXJN-UHFFFAOYSA-M,sodium lauryl sulfoacetate,approved; experimental,0,['DrugBank']
4897,4897,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,38,MOZDKDIOPSPTBH-UHFFFAOYSA-N,benzylparaben,approved; experimental,0,['DrugBank']
4898,4898,CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1,38,QMNFFXRFOJIOKZ-UHFFFAOYSA-N,cycloguanil,approved,0,['DrugBank']
4899,4899,CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,38,XNCDYJFPRPDERF-UHFFFAOYSA-N,milnacipran hydrochloride,approved,0,['ChEMBL']
4900,4900,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,38,PPKXEPBICJTCRU-UHFFFAOYSA-N,tramadol hydrochloride,approved,0,['ChEMBL']
4901,4901,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,38,DYOBNLAYPQSBLB-UHFFFAOYSA-N,amphetamine aspartate,approved,0,['ChEMBL']
4902,4902,Cl.Clc1ccccc1CN1CCc2sccc2C1,38,MTKNGOHFNXIVOS-UHFFFAOYSA-N,ticlopidine hydrochloride,approved,0,['ChEMBL']
4903,4903,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO,38,QZJIMDIBFFHQDW-LMLSDSMGSA-N,fosfomycin tromethamine,approved,0,['ChEMBL']
4905,4905,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,38,WCNLCIJMFAJCPX-UHFFFAOYSA-N,meperidine hydrochloride,approved,0,['ChEMBL']
4930,4930,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,37,CMHHMUWAYWTMGS-UHFFFAOYSA-N,benoxinate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4932,4932,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,37,BMKDZUISNHGIBY-ZETCQYMHSA-N,dexrazoxane,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
4933,4933,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,37,MWLSOWXNZPKENC-SSDOTTSWSA-N,zileuton,withdrawn,1,['WITHDRAWN']
4935,4935,CCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+],37,SLZHLQUFNFXTHB-UHFFFAOYSA-M,thiobutabarbitone,withdrawn,1,['WITHDRAWN']
4936,4936,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,37,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,isocarboxazid,withdrawn,1,['WITHDRAWN']
4937,4937,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2,37,IDCHQQSVJAAUQQ-UHFFFAOYSA-N,oxolamine citrate,withdrawn,1,['WITHDRAWN']
4938,4938,CCOC(=O)CCCCCCCCC(C)C1=CC=C(C=C1)I,37,LAYLQVBQIBQVLL-UHFFFAOYSA-N,iophendylate,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
4940,4940,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,37,WFLSCFISQHLEED-UHFFFAOYSA-N,isoaminile,withdrawn,1,['WITHDRAWN']
4941,4941,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,37,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,testosterone,withdrawn,1,['WITHDRAWN']
4943,4943,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,37,NJCBUSHGCBERSK-UHFFFAOYSA-N,dodecafluoropentane,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
4945,4945,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,37,OFCJKOOVFDGTLY-UHFFFAOYSA-N,amphetamine adipate,withdrawn,1,['ChEMBL']
4946,4946,Cl.Nc1c2c(nc3ccccc13)CCCC2,37,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,tacrine hydrochloride,withdrawn,1,['ChEMBL']
4947,4947,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,37,MTFCPNHRBINLRQ-UHFFFAOYSA-N,hexylcaine hydrochloride,withdrawn,1,['ChEMBL']
4963,4963,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,37,WYDUSKDSKCASEF-UHFFFAOYSA-N,procyclidine,approved,0,['DrugBank']
4966,4966,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,37,RKWGIWYCVPQPMF-UHFFFAOYSA-N,chlorpropamide,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4968,4968,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,37,SWRUZBWLEWHWRI-UHFFFAOYSA-N,cycrimine,approved,0,['DrugBank']
4969,4969,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,37,CJCSPKMFHVPWAR-JTQLQIEISA-N,methyldopa,approved,0,"['DrugBank', 'ChEMBL']"
4972,4972,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,37,HEMJJKBWTPKOJG-UHFFFAOYSA-N,gemfibrozil,approved,0,"['DrugBank', 'ChEMBL']"
4974,4974,C1C2CNCC1C1=C2C=C2N=CC=NC2=C1,37,JQSHBVHOMNKWFT-UHFFFAOYSA-N,varenicline,approved; investigational,0,"['DrugBank', 'ChEMBL']"
4976,4976,OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O,37,RFSUNEUAIZKAJO-AZGQCCRYSA-N,fructose,approved; experimental,0,['DrugBank']
4982,4982,CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,37,VTUSIVBDOCDNHS-UHFFFAOYSA-N,etidocaine,approved,0,['DrugBank']
4984,4984,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,37,IZRPKIZLIFYYKR-UHFFFAOYSA-N,phenyltoloxamine,approved,0,['DrugBank']
4985,4985,CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1,37,HQFWVSGBVLEQGA-UHFFFAOYSA-N,butacaine,approved; vet_approved,0,['DrugBank']
4986,4986,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,37,WYWZRNAHINYAEF-UHFFFAOYSA-N,padimate o,approved,0,['DrugBank']
4987,4987,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,37,IRVLBORJKFZWMI-JQWIXIFHSA-N,etafedrine,approved,0,['DrugBank']
4989,4989,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,37,GPTXWRGISTZRIO-UHFFFAOYSA-N,chlorquinaldol,approved,0,['DrugBank']
4990,4990,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,37,ISAOCJYIOMOJEB-UHFFFAOYSA-N,benzoin,approved; experimental,0,['DrugBank']
4991,4991,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,37,OUBMGJOQLXMSNT-UHFFFAOYSA-N,4-(isopropylamino)diphenylamine,approved; experimental,0,['DrugBank']
4992,4992,[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2,37,UQGFMSUEHSUPRD-UHFFFAOYSA-N,sodium borate,approved; experimental,0,['DrugBank']
4993,4993,CN(C)CCN(CC1=CSC=C1)C1=CC=CC=N1,37,RCGYDFVCAAKKNG-UHFFFAOYSA-N,thenyldiamine,approved; experimental,0,['DrugBank']
4994,4994,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],37,QORQZMBCPRBCAB-UHFFFAOYSA-M,butabarbital sodium,approved,0,['ChEMBL']
4995,4995,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,37,XDXHAEQXIBQUEZ-UHFFFAOYSA-N,ropinirole hydrochloride,approved,0,['ChEMBL']
4996,4996,Cl.Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,37,OTQYGBJVDRBCHC-UHFFFAOYSA-N,apraclonidine hydrochloride,approved,0,['ChEMBL']
4997,4997,N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O,37,PAXWQORCRCBOCU-LURJTMIESA-N,fluorodopa,approved,0,['ChEMBL']
4998,4998,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],37,VNYBTNPBYXSMOO-UHFFFAOYSA-M,pyridostigmine bromide,approved,0,['ChEMBL']
5000,5000,O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],37,KYKNRZGSIGMXFH-ZVGUSBNCSA-M,potassium bitartrate,approved,0,['ChEMBL']
5003,5003,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,37,PPWHTZKZQNXVAE-UHFFFAOYSA-N,tetracaine hydrochloride,approved,0,['ChEMBL']
5004,5004,O=c1[n-]cnc2[nH]ncc12.[Na+],37,PTJRZVJXXNYNLN-UHFFFAOYSA-M,allopurinol sodium,approved,0,['ChEMBL']
5007,5007,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,37,ZWUKMNZJRDGCTQ-UHFFFAOYSA-N,tizanidine hydrochloride,approved,0,['ChEMBL']
5008,5008,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,37,YECIFGHRMFEPJK-UHFFFAOYSA-N,lidocaine hydrochloride,approved,0,['ChEMBL']
5009,5009,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,37,ZJIHMALTJRDNQI-OLALXQGDSA-N,migalastat hydrochloride,approved,0,['ChEMBL']
5042,5042,CCC(C)C1(C(=O)N(C(=O)N(C1=O)C)C)CC=C,36,CDKJETHMMUVSNV-SECBINFHSA-N,talbutal,withdrawn,1,['WITHDRAWN']
5043,5043,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,36,BZEWSEKUUPWQDQ-UHFFFAOYSA-N,dyclonine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
5044,5044,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,36,XGGHHHBGPSNXFE-XYPWUTKMSA-N,anisotropine,withdrawn,1,['WITHDRAWN']
5046,5046,C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])O,36,OUYCCCASQSFEME-QMMMGPOBSA-N,tyrosine,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
5048,5048,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,36,DDBREPKUVSBGFI-UHFFFAOYSA-N,phenobarbital,withdrawn,1,['WITHDRAWN']
5049,5049,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,36,SNPPWIUOZRMYNY-UHFFFAOYSA-N,bupropion,withdrawn,1,['WITHDRAWN']
5051,5051,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,36,DURULFYMVIFBIR-UHFFFAOYSA-N,practolol,withdrawn,1,['WITHDRAWN']
5053,5053,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O,36,KVHHQGIIZCJATJ-UHFFFAOYSA-N,clobutinol,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
5056,5056,CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12,36,XSXCZNVKFKNLPR-SDQBBNPISA-N,carbazochrome,experimental; withdrawn,1,['DrugBank']
5058,5058,CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O,36,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,acetarsol,approved; withdrawn,1,['DrugBank']
5059,5059,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,36,LAZPBGZRMVRFKY-HNCPQSOCSA-N,levamisole hydrochloride,withdrawn,1,['ChEMBL']
5060,5060,CC(C)NC(C)Cc1ccc([123I])cc1.Cl,36,AFLDFEASYWNJGX-FOHXBPHZSA-N,iofetamine hydrochloride i 123,withdrawn,1,['ChEMBL']
5077,5077,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,36,NZXKDOXHBHYTKP-UHFFFAOYSA-N,methohexital,approved,0,"['DrugBank', 'ChEMBL']"
5090,5090,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,36,DTOUUUZOYKYHEP-UHFFFAOYSA-N,hexetidine,approved; investigational,0,['DrugBank']
5093,5093,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,36,YMBXTVYHTMGZDW-UHFFFAOYSA-N,loxoprofen,approved,0,['DrugBank']
5094,5094,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O,36,HEFNNWSXXWATRW-JTQLQIEISA-N,dexibuprofen,approved; investigational,0,['DrugBank']
5095,5095,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC,36,CAJIGINSTLKQMM-UHFFFAOYSA-N,propoxycaine,approved,0,['DrugBank']
5097,5097,O.O.O.O.[Mg++].CC([O-])=O.CC([O-])=O,36,XKPKPGCRSHFTKM-UHFFFAOYSA-L,magnesium acetate tetrahydrate,approved,0,['DrugBank']
5098,5098,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,36,UBNYRXMKIIGMKK-RMKNXTFCSA-N,amiloxate,approved,0,['DrugBank']
5100,5100,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,36,RTKIYNMVFMVABJ-UHFFFAOYSA-L,thimerosal,approved,0,['DrugBank']
5101,5101,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,36,OXFGTKPPFSCSMA-XVKPBYJWSA-N,oxilofrine,approved,0,['DrugBank']
5102,5102,COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl,36,PJFGPJQBWSEWKX-UHFFFAOYSA-N,zytron,approved; investigational,0,['DrugBank']
5103,5103,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,36,RGZSQWQPBWRIAQ-CABCVRRESA-N,levomenol,approved; experimental,0,['DrugBank']
